gers_id,name,brand_token,latitude,longitude,city,state,tier,matched_opis_id,matched_name,matched_geocode_precision,distance_mi,decision,reason
65db335a-631e-4d79-9818-a1811f56e701,CAT Scale,,41.39934677,-122.37588715,Weed,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65de07ac-be14-4573-bebb-70c7ee726673,Chevron,,38.15412825,-122.25329004,Vallejo,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65e1dfd8-8dfa-445a-9b44-9acc618d779d,ROCKET 671,,33.94312100,-117.45439800,RIVERSIDE,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65e5414d-bd80-4c82-89f1-6dfb6d7ef58f,BJ's Gas & Liquor,,36.96302051,-120.06201006,Madera,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65ed17fd-f74c-4338-84ef-ba06a391a3bb,Propel Fuels,,37.49437121,-122.23459142,Redwood City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65ed33e3-7864-4345-9ddb-adab4f932cfc,76,,34.03732200,-118.31803100,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65eed613-a964-4be5-bfc7-ebd7190eba59,Shell,,34.21088159,-118.34826457,Burbank,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65f3487e-ef4f-413b-b133-539f39c626df,ARCO,,37.98123020,-121.29319050,Stockton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
65fce554-0065-45c1-85e9-3684b0d44b36,BP,,32.59445190,-117.07461548,Chula Vista,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
660eb6ed-dbe4-46a2-bd81-a668d6b84ec1,Exxon & Mobil Stations,,34.44461700,-118.55312500,Santa Clarita,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
661a69ee-2578-4b11-93aa-c1ef8f832b7e,Rose Liquor Food & Gas,,38.74355635,-121.29085895,Roseville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6622ccaf-31bf-48ad-9afb-231bc7c074ed,ARCO,,34.05664480,-117.65031410,Ontario,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6624f51e-1e7c-4b4e-a141-5fc913b9c6b8,Chevron,,36.85513909,-120.77814977,Firebaugh,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
662c7800-9fd0-4dad-a7eb-a97d4993d665,Chevron,,37.81245526,-121.29931044,Lathrop,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
662d57af-ba00-4c84-ad69-506f94eb9fe1,Campora Propane,,39.03173357,-120.97520356,Colfax,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66303ced-2db7-450f-a875-92b925168d77,Shell,,33.12195622,-117.32467281,Carlsbad,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6630b4ec-f1dc-4fbd-9633-cbc3d6e57e73,ARCO,,35.46595700,-120.64947700,Atascadero,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
663e9f84-e39d-4506-bb39-d049531b55e5,Applegate Chevron Food Mart & Auto Care,,37.28056000,-120.61537000,Atwater,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
663fb958-2246-44f8-9c9e-84195fe06bac,Shell,,34.18633541,-118.64246306,Woodland Hills,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
664731e9-61e8-449a-b73f-8c38af7c70c4,Franklin Gas & Shop,,38.53023710,-121.47287453,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
664dc96e-731c-4e41-aa94-e87928385395,Amador Station Gas and Grocery,,38.49189121,-120.51225975,Pioneer,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
664f395e-cc03-40c6-b3c7-0b19695076cc,76,,34.02009800,-117.80989900,Diamond Bar,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6654a14d-2363-487f-a5ad-c20e33e4df38,Shell,,32.67614426,-117.03924061,San Diego,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6655f985-11bc-4698-b074-6737fcd257ab,Kwik Serv,,37.65471790,-122.43439500,South San Francisco,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
665dc5f2-c1c0-496f-8d77-e26f73a9f038,Alliance Gasoline,,37.37991781,-122.07271414,Mountain View,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66653a57-3d7f-460c-8a44-6f46c838729f,Shell - CLOSED,,37.96497573,-121.25640997,Stockton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
666af5d0-3471-42b4-b84d-78f6d1b29852,Shell,,33.67306104,-117.66576786,Lake Forest,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
666fc86d-20ff-49d3-8883-7fa425e48b41,SC Fuels,,33.87365330,-118.01350210,La Mirada,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
667bac9e-cc32-4c56-98ef-7d4cb7c5fa57,Sinclair Gas Station,,34.07784340,-117.62557910,Ontario,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66812847-4a8d-44a3-8430-22c038bf3f3f,ARCO,,33.94630060,-117.46840480,Riverside,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6689cc35-c803-4b96-969d-e6a0e3fdc003,76,,32.68724869,-117.17959461,Coronado,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66914c30-086c-40ba-a41e-3777cf726399,TrueZero,,37.37331608,-121.91876825,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66a82d82-8f29-4222-b65d-bd73b64b380b,ARCO,,34.09836567,-118.29859160,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66a86527-f21e-4895-98d7-15bbdd6785c8,Valero,,37.38732274,-121.99653677,Sunnyvale,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66ad5a15-8c79-4b1c-9651-90ed5731db0d,ARCO,,33.70030274,-117.86856952,Santa Ana,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66b3d405-09d9-44c5-870a-a61dc4419fb0,Mash Gas & Food,,37.70771898,-122.12302220,San Leandro,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66bd751a-df7e-4f83-9bc6-ab6bca8b6c32,"Ochs Oil Company - ""San Diego's Newest 100 Unleaded Octane Racing Fuel Pump""",,33.15056800,-117.23626000,Vista,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66c57fbd-6c19-4e69-a15f-a9b50c496171,MODESTO GULF,,37.60889000,-121.00183100,Modesto,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66cdd486-71fa-4287-aa63-f20ccef06729,Shell,,34.17878081,-118.87592148,Thousand Oaks,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66cfbc19-a30f-4d92-bcdc-dac3437829a6,American Imports,,37.31179139,-121.86388715,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66d0310d-a737-4875-b72c-62b77e1c3cf5,Shell,,38.59040000,-121.26603000,Rancho Cordova,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66d052f5-1d1f-456e-ab18-b50eac0e3e97,Mobil,,33.94553767,-117.45333147,Riverside,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66d67827-f1d7-4548-9780-873e56242fba,Chevron Station / Extra Mile Rancho Cordova,,38.63228520,-121.21939380,Rancho Cordova,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66e3f08c-6e83-4ea5-9cc7-95f7e0b79176,76,,33.83790300,-118.35320500,Torrance,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66eeb49a-e651-4248-8f05-321ee0c6799e,76 Gas Station,,33.90941000,-118.07616000,Norwalk,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66f403bf-f2c3-40b8-84d0-5c51686899b5,Shell,,39.92827855,-122.19710566,Corning,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66f4a81b-6344-40d6-a8f4-a2d15b7e91ea,Rotten Robbie,,37.38359731,-121.95059676,Santa Clara,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66f4b970-3785-431a-8ae7-995995a98e2a,USA Gasoline,,34.13580620,-117.30507050,San Bernardino,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
66fe9426-978c-4147-9de7-42106c619a53,Truck Net LLC,,32.55762893,-116.96108152,San Diego,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
670677af-75a3-4043-9e5c-67351536ec5e,USA Gasoline,,34.58789484,-118.14789049,Palmdale,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6708b8dc-04aa-487b-a3b7-ebe6e3da8679,ARCO,,36.41816632,-121.32053121,Soledad,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
670ce56d-9fcb-4e76-8a01-43ba9020531f,Valero Wash N Dash,,36.65220000,-121.66200000,SALINAS,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
670d5733-b781-43e8-9a6a-6034b798d2fe,Shell,,36.68339372,-121.62091166,Salinas,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
670fe31c-77f9-4fe0-a650-e8aff37ddb5a,DBA CASTRO VALLEY GAS,,37.69516000,-122.07351000,CASTRO VALLEY,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6710e0c5-6010-4bbf-817e-1609046da4e6,Mobil,,42.18492442,-122.66436291,Ashland,OR,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6712d0ab-6c80-43ea-a755-211c49c6885f,76,,33.85776000,-117.22494100,Perris,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6715564a-ff23-48a4-a1da-6b4e896209e1,Shell,,33.55015330,-117.14051438,Murrieta,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67187c03-b704-49c1-807a-9c68171ebc12,76,,37.36048000,-120.59544000,Atwater,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
671ccf0f-0176-4609-b9e3-829fac9f40e4,76,,38.43038600,-121.30066500,Elk Grove,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
672879fc-37e7-44f9-adf2-6ead1d7947b0,Chevron,,33.77571302,-118.15217612,Long Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67344739-4a6a-41ed-8822-759504506379,76,,33.85004700,-118.19475600,Long Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
673e44c2-01de-47e8-b22a-46975e87aaad,Galaxy Artesia,,33.87313300,-118.00624700,Buena Park,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6748e141-8181-40cd-a5eb-0bdba440bcd8,ARCO,,33.37138163,-117.25142601,Fallbrook,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
674b286f-61a6-498c-a293-2ba4ea15a005,Shell,,37.66095584,-122.40453215,South San Francisco,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67502e11-02e5-4b79-a891-0357327bb7d7,Valero,,34.07015224,-117.39684109,Bloomington,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67507920-5f92-4a5d-921d-9ef3827c7773,Chevron,,37.36067325,-121.96000234,Santa Clara,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6751dc61-fbad-4cb8-a944-52a9ec10f9fa,Chevron,,37.77889680,-121.23468612,MANTECA,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
675ad1b6-63aa-4ac2-a6af-0228860f395e,DBA CUYAMACA PETROLEUM LLC,,32.83195000,-116.98330000,SANTEE,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
675e15ef-15d6-47f4-9402-823052b715c2,76,,37.46409100,-122.15753800,Menlo Park,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
675e8cf4-81f5-42bc-8f21-3db3669e762f,Shell,,38.62986985,-121.47508750,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
675fea16-53df-40c2-836c-b678b3bb9d0b,Compton California 90220 United States,,33.90313000,-118.23255000,Compton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
676d39f2-5819-41a2-bbe3-cfbdf898f5a5,CF UNITED LLC 251777,,33.78012400,-118.26511300,WILMINGTON,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6779b32c-664f-40b9-909d-cac8861800d6,Texaco Shell Star Mart Eleven,,36.20334700,-120.10386000,Huron,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
677d95ff-4367-4d7b-8db6-b7fe544266cf,76,,33.78065600,-118.01087700,Garden Grove,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67807bf2-4219-4daf-b0b9-b748c827c5b7,Chevron,,32.97721102,-117.08327317,San Diego,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
678b4e54-b71b-46ed-9e2e-7229e315b9d7,BP,,37.41609388,-121.87486295,Milpitas,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6797a9a0-a0f2-4e79-ba2e-d85efbd39ad2,76 Gas Station,,34.07836900,-117.74258000,Pomona,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67987f52-86ff-4704-93fe-01062fc351d4,ARCO,,32.85250891,-116.93175020,Lakeside,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6799a2dd-6683-41bc-a54a-a73699a0cd7f,ARCO,,37.55396000,-122.27757274,Foster City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
679abfe0-af2c-4a58-be31-646c6fc60b7d,ARCO,,38.64771556,-121.42946142,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
679b4a39-a38a-4995-a929-01a2e39d5dab,76,,38.96972455,-123.11670725,Hopland,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
679cdc47-a075-41d2-88bf-63d4ddf0a8eb,Abe Gasoline,,37.68831269,-122.10489754,Hayward,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67a1b18d-fb43-4ede-8c26-4f56f78518c0,Chevron,,34.06974457,-117.48950643,Fontana,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67a5c637-b16a-4d1b-8f62-c308f770cf93,Costco Gas Station,,38.02011108,-121.29216708,Stockton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67ad0931-0cc7-4c01-875d-c6dae37d2639,DBA BW JACKSON INC,,37.35281000,-121.96079000,SANTA CLARA,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67b626b9-c291-461b-b135-c008c0d56599,CoinFlip Bitcoin ATM - Chevron (Burbank),,34.16467710,-118.34544810,Burbank,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67bd9502-4a30-4b79-8742-7191892f8d40,76,,34.07559000,-117.71956400,Pomona,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67cf68ef-2078-40c5-a13a-c61df968d7f7,Chevron,,34.07655059,-118.15220850,Alhambra,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67dc35ae-6a0f-42bf-92d9-9aa4820966a1,Chevron,,37.65860921,-120.95819555,Modesto,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67e0864b-68e9-4a01-ba01-9083417636f3,ARCO,,37.52799877,-121.98299930,Fremont,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67e102d2-21cd-417e-b0ce-5ff3b843ad54,Chevron,,33.94230700,-117.98862400,Whittier,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67e15651-fa9b-4f57-9ad6-1a38956d5226,Shell,,39.15562179,-122.14821178,Williams,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
67e855a0-a5a6-4575-8d30-732cf98aee96,TA,TA,34.85389025,-117.08875244,Barstow,CA,city,,,,,kept,"no rooftop candidate found within the search radius; no city-tier match on brand, city and state"
67fef142-d832-4cb5-8639-da82760cb646,Valero,,37.99205836,-122.30023312,Pinole,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6801e1b3-3d2f-4b69-8945-ef9c5e2b1887,Pilot Travel Center,PILOT,43.21550877,-121.78408172,Chemult,OR,city,,,,,kept,"no rooftop candidate found within the search radius; no city-tier match on brand, city and state"
6806ca2e-0acf-4830-8073-1d7d7987a80b,Chevron,,34.01249000,-118.11953000,MONTEBELLO,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
680f732d-1ddc-4d93-b76f-d2c338359968,Chevron Station Union City,,37.58965000,-122.07030800,Union City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6810436e-e6ad-489a-8a9c-8bf07188f42a,76,,37.23207640,-121.87937714,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
681a0f4b-5799-415a-b77a-f47a553340a2,ARCO,,33.85807451,-118.11744806,Lakewood,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
681c975d-2c70-49ce-84cf-a57a4eae6507,76,,40.57666100,-122.41202500,Redding,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
681e0330-d028-4904-ba31-38e7a0972a8a,Chevron Station South Gate,,33.94304200,-118.19740600,South Gate,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
681fa8de-d1d9-4680-a213-dc4fd233fb92,UNITED OIL 25,,32.71134500,-117.05007900,SAN DIEGO,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
682279fc-9c90-4b91-aae6-9ae7e80b249e,Maverik,,38.81550380,-121.28709340,Rocklin,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6828a38a-5e30-4e0f-b15a-5fc99478f5a6,Chevron,,34.27495229,-118.39598197,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
682a60c6-0995-4cef-8ecc-ae44b980d988,ARCO,,38.77195639,-121.31353697,Roseville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
682f6452-9d85-4bb9-b86b-3fb5ef3e2fd3,Chevron,,37.98364571,-121.71458593,OAKLEY,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68366237-049f-4ca9-9ebc-dafe3e71a75f,Chevron,,37.78958577,-122.42251519,San Francisco,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
683abfe6-b0cd-4c99-bebd-6035697a8297,Valero,,40.66337180,-122.35671467,Shasta Lake,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
683f26b2-5bb7-40b1-8c32-fb194ef6b352,ARCO,,38.63917779,-121.32837235,Carmichael,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68482702-f9a9-4000-a2c0-a3b07a2658f1,Shell,,37.00385502,-121.55146958,Gilroy,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
684ce893-f75a-4e3e-8076-bc95b50eaa54,Shell,,33.73534192,-117.82533014,Tustin,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
684eb0a6-5de8-47d4-834e-503ad81138f6,Shell,,34.03750446,-117.95029513,La Puente,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
684f994a-bc81-432e-8a15-d74744751939,Speedway,,39.75209656,-122.20817181,Orland,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
685ad876-d1fc-48a2-acec-06109da4b03d,76,,34.05578000,-117.73224200,Pomona,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
685ae18b-be9b-4e14-a418-d3d9550b995e,Mobil,,33.56292020,-117.64622516,Ladera Ranch,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6865beab-8d9f-45eb-8b01-ba1d8a4ca971,76,,36.32370000,-121.24583000,Greenfield,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
687d7542-5ab5-45b5-9e1a-ccc80b413f06,ARMSCO INC,,38.01481600,-121.89085300,PITTSBURG,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
687f8e83-9a97-47f7-91fe-0bf271bf13a6,Shell,,37.67934400,-121.77579700,Livermore,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68874457-448c-404c-bdda-236cee3dd97b,76,,35.51456000,-120.69861000,Atascadero,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
688c4f4c-3ad2-4f70-83c3-ff8ec351f70d,Circle 7,,37.64002551,-120.97438486,Modesto,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6892b621-0593-4ab3-9b65-c050498f2a06,ARCO,,37.33799854,-121.97710698,Santa Clara,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
689f7669-9734-4238-844f-5530b424d4c0,Quick Way Gasoline,,38.35183158,-121.99676559,Vacaville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68a026c5-9c05-423b-bef7-8914a9edf870,HANS ENTERPRISE INC,,33.98932200,-118.30859300,LOS ANGELES,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68b5353b-0655-41b0-9e41-64ef000baf25,Maruti Service Station,,40.45239951,-122.29941922,Anderson,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68b9f2d4-3bf5-4251-a79b-db6c92211001,Chevron,,36.28983009,-120.30229059,Coalinga,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68c2a116-8806-407a-917c-b8b48ed72829,Flyers,,37.89244649,-122.06068043,Walnut Creek,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68c42cdf-db10-4707-8a67-ed3a29723d05,ROCKET 639,,34.10715100,-117.89861400,AZUSA,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68cd7571-7f6e-40fe-b292-aebdc614cc9d,Downs Oil Company,,33.86578700,-117.53914900,Corona,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68d0fce6-8926-43b0-b3bd-a75b58d03c0b,Shell,,33.80297550,-118.14308844,Long Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68d483aa-c017-4e2d-a2a4-c3363e972163,Shell,,38.00564210,-121.89344137,Pittsburg,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68e31f12-0dbf-40f3-93a5-369bdf4bdf62,Valero,,34.91472559,-117.02428727,Barstow,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68e3a5ee-10c4-4229-85d4-14d16444d4f0,VPPS-MINER STREET STATION 76,,41.72603800,-122.63855300,Yreka,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68e8868e-d78b-4596-9c82-85c9076eceb5,Chevron,,37.52865995,-122.51471757,Moss Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
68eabdfd-0663-4feb-9738-92c2e8a7591e,ARCO,,34.42661500,-117.57299300,Phelan,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
690abb5a-37e9-433a-ac73-dd0c620df7f7,Chevron Station San Jose,,37.25841440,-121.87629710,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
69144711-29a8-4e4d-a021-104928630624,Chevron,,37.79648452,-120.99508083,Escalon,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
69192a9b-dcec-4716-9419-5974fd9fbb6d,Berri Brothers,,33.70088470,-117.97209709,Fountain Valley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6922563f-db21-43b4-bd9f-013306d8a108,ARCO,,34.05743367,-118.34627090,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
694ca103-47dc-4a33-8d7c-a23a9749be4f,Holly Gas and Diesel,,37.51162745,-122.25784762,San Carlos,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
69599ebf-6ec4-4777-936d-767689f49821,Shell,,37.48482500,-122.23122300,Redwood City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6964c2ba-f0c3-4271-a484-86d806cc74e1,76,,33.88822000,-117.27497800,Riverside,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
6964f97e-5287-42cc-a4a9-914e68eff671,Valero,,37.58170665,-122.35045229,Burlingame,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
696cad3a-46b2-4a1c-9948-15d81261a9f3,CHASE JAYNE,,36.13650000,-120.16500000,COALINGA,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
696ec711-6979-4625-acab-13e4eecebfbb,CFN,,42.18586318,-122.67847105,Ashland,OR,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
