opis_id,name,address,city,state,rack_id,retail_price,observation_count,price_min,price_max,latitude,longitude,geocode_precision,geocode_status
67060,PILOT TRAVEL CENTERS #151,"I-5, EXIT 99NE",Olympia,WA,977,4.59900000,1,4.59900000,4.59900000,47.04060400,-122.89500000,city,ok
67063,PILOT TRAVEL CENTERS #330,"I-35, EXIT 184 SW",New Braunfels,TX,740,3.39900000,1,3.39900000,3.39900000,29.69930600,-98.11512700,city,ok
67064,LOVES TRAVEL STOP #385,"I-40, EXIT 101 & US-281",Hinton,OK,483,3.38566666,1,3.38566666,3.38566666,35.49322700,-98.35472300,city,ok
67065,TA GREENWOOD TRAVEL CENTER,"I-20, EXIT 5 & US-79",Greenwood,LA,745,3.16566666,1,3.16566666,3.16566666,32.43147000,-93.95988900,city,ok
67066,LOVES TRAVEL STOP #361,"I-80, EXIT 168",Newton,IA,320,3.76233333,1,3.76233333,3.76233333,41.69633700,-93.04051200,city,ok
67067,LOVES TRAVEL STOP #377,"I-76/US-6, EXIT 31 & SR-52",Hudson,CO,800,3.45900000,1,3.45900000,3.45900000,40.09174600,-104.59374100,city,ok
67069,FLYING J TRAVEL PLAZA #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.87400000,2,3.87400000,3.89900000,39.26507400,-103.68591100,city,ok
67070,CASEYS #4225,"SR-155N, EXIT 26-A",Nashville,TN,460,3.06233333,1,3.06233333,3.06233333,,,,failed
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.27900000,2,3.27900000,3.29900000,38.81308600,-90.09207300,city,ok
67073,PILOT TRAVEL CENTERS #81,"I-79, EXIT 99",Portersville,PA,165,4.25900000,1,4.25900000,4.25900000,40.92433200,-80.14688300,city,ok
67075,CM FOREST GOLD,SR-16,Amite,LA,600,3.39900000,1,3.39900000,3.39900000,30.73216400,-90.51528600,city,ok
67076,CASH MAGIC LUCKY MAGNOLIA,SR-63/SR-16,Denham Springs,LA,600,3.39900000,1,3.39900000,3.39900000,30.47432900,-90.95902700,city,ok
67077,CASH MAGIC BROUSSARD SOUTH,US-90,Broussard,LA,600,3.39900000,1,3.39900000,3.39900000,30.13744400,-91.95583000,city,ok
67078,CASH MAGIC SILVER FOX,SR-63/SR-16,Denham Springs,LA,600,3.39900000,1,3.39900000,3.39900000,30.47432900,-90.95902700,city,ok
67081,LOVES TRAVEL STOP #376,"I-85/SR-403, EXIT 28 & SR-54/SR-100",Hogansville,GA,18,3.68900000,1,3.68900000,3.68900000,33.22546578,-84.93433608,rooftop,ok
67082,PILOT TRAVEL CENTERS #179,"I-81, EXIT 5-B",Hagerstown,MD,22,3.95900000,1,3.95900000,3.95900000,39.63798600,-77.72325200,city,ok
67085,PILOT TRAVEL CENTERS #210,"I-287, EXIT 66 & SR-17",Mahwah,NJ,105,3.89900000,1,3.89900000,3.89900000,,,,failed
67086,SPEEDWAY #7945,SR-24,Swansboro,NC,205,3.69900000,1,3.69900000,3.69900000,34.69358300,-77.13427400,city,ok
67087,SPEEDWAY #8189,"I-40, EXIT 408 & SR-210 & US-117",Rocky Point,NC,245,3.60566666,1,3.60566666,3.60566666,34.44021219,-77.87967969,rooftop,ok
67088,PILOT #4580,"I-26, EXIT 82",Prosperity,SC,30,3.42566666,1,3.42566666,3.42566666,34.21337200,-81.52838600,city,ok
67090,LOVES TRAVEL STOP #373,US-69 & PLATTER RD,Calera,OK,253,3.22900000,1,3.22900000,3.22900000,33.91089334,-96.46112824,rooftop,ok
67091,SPEEDWAY #7903,SR-211,Raeford,NC,63,3.69900000,1,3.69900000,3.69900000,34.98130300,-79.22956700,city,ok
67092,SPEEDWAY #8288,US-64 & SR-149,Plymouth,NC,177,3.20733333,1,3.20733333,3.20733333,35.83533785,-76.76587596,rooftop,ok
67094,SPEEDWAY #7943,US-64/SR-49 & US-220,Asheboro,NC,65,3.54233333,1,3.54233333,3.54233333,35.70259600,-79.80412000,city,ok
67095,SPEEDWAY #8297,US-17 & US-17 BYP,Chocowinity,NC,205,3.13233333,1,3.13233333,3.13233333,35.51464000,-77.10147000,city,ok
67096,SPEEDWAY #6997,I-95/US-301,Fayetteville,NC,63,3.39566666,1,3.39566666,3.39566666,35.08276600,-78.97351500,city,ok
67097,SPEEDWAY #8298,SR-11/SR-55,Kinston,NC,205,3.35300000,1,3.35300000,3.35300000,35.27509900,-77.59336800,city,ok
67101,SPEEDWAY #7974,US-601 & SR-24/SR-27,Midland,NC,46,3.42900000,1,3.42900000,3.42900000,35.25160710,-80.50102786,rooftop,ok
67103,SPEEDWAY #8225,US-13/US-17 & US-64,Williamston,NC,205,3.84900000,1,3.84900000,3.84900000,35.84653900,-77.06607800,city,ok
67106,PILOT TRAVEL CENTER #4656,"I-295, EXIT 3-A & US-460",Disputanta,VA,180,3.57233333,1,3.57233333,3.57233333,37.12355100,-77.22485600,city,ok
67107,SPEEDWAY/7fleet #4595,US-501 & SR-544,Conway,SC,205,3.08900000,1,3.08900000,3.08900000,33.80744036,-79.01849888,rooftop,ok
67108,SPEEDWAY/7fleet #4594,SR-90,Longs,SC,205,3.30900000,1,3.30900000,3.30900000,,,,failed
67109,SPEEDWAY #4676,US-13/SR-32,Suffolk,VA,130,3.79900000,1,3.79900000,3.79900000,36.69715700,-76.63478100,city,ok
67113,COLUMBUS WEST TRAVEL CENTER,"US-151, EXIT 118",Columbus,WI,420,3.11900000,1,3.11900000,3.11900000,43.33680500,-89.02998800,city,ok
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.33900000,2,3.33900000,3.37900000,41.12344641,-87.87753414,rooftop,ok
67115,CIRCLE K #3912,"I-24/SR-27, EXIT 155 & SR-28",Jasper,TN,285,2.88900000,1,2.88900000,2.88900000,35.06825500,-85.62116200,city,ok
67117,MCCLURE OIL #65,US-31 & SR-38,Cicero,IN,375,3.88900000,1,3.88900000,3.88900000,39.92763737,-85.34677010,rooftop,ok
67118,ABELS QUIK SHOP #20,US-36 & CR-437,Hannibal,MO,540,3.06566666,1,3.06566666,3.06566666,39.71020800,-91.39404400,city,ok
67119,EASTWAY TRUCKSTOP,SR-80,Somerset,KY,410,3.59900000,1,3.59900000,3.59900000,37.08647300,-84.60535000,city,ok
67120,LOVES TRAVEL STOP #379,"I-10 & CR 255, EXIT 262 SW",Lee,FL,20,3.78900000,1,3.78900000,3.78900000,30.41310100,-83.30414200,city,ok
67121,BETTY BEAVERS TRUCKSTOP,"I-88, EXIT 12 & CR-48",Otego,NY,12,3.81900000,1,3.81900000,3.81900000,42.39279900,-75.18007100,city,ok
67122,WORKMANS TRAVEL CENTER,"I-540, EXIT 24 & SR-282",Alma,AR,735,3.37233333,1,3.37233333,3.37233333,35.49237500,-94.21394700,city,ok
67125,LOVES TRAVEL STOP #370,I-80 EXIT 234,Hubbard,OH,573,3.46566666,1,3.46566666,3.46566666,41.15812100,-80.56465100,city,ok
67126,PILOT TRAVEL CENTERS #366,"I-40, EXIT 85 CHRISTMASVILLE RD",Jackson,TN,435,3.50900000,1,3.50900000,3.50900000,35.65845100,-88.83739900,city,ok
67127,LOVES TRAVEL STOP #381,"I-65, EXIT 322 & CR-55",Falkville,AL,615,3.84900000,1,3.84900000,3.84900000,34.37701900,-86.90954700,city,ok
67129,PILOT TRAVEL CENTERS #920,"I-70, EXIT 54",Colby,KS,525,3.63400000,2,3.63400000,3.64900000,39.38434800,-101.04509000,city,ok
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.39900000,6,3.35900000,3.59900000,41.42278900,-88.26295400,city,ok
67133,LOVES TRAVEL STOP #365,I-80 EXIT 352,Wells,NV,835,3.71566666,1,3.71566666,3.71566666,41.11315500,-114.95353700,city,ok
67137,PILOT TRAVEL CENTERS #485,"I-80, EXIT 173",Winnemucca,NV,966,3.77066666,1,3.77066666,3.77066666,40.96439700,-117.72464200,city,ok
67138,Kum N Go #0561,US-65 & SR-744,Springfield,MO,535,2.89900000,1,2.89900000,2.89900000,37.19415700,-93.29264200,city,ok
67139,LOVES TRAVEL STOP #383,I-71 EXIT 55 & SR-1039,Sparta,KY,415,3.74900000,1,3.74900000,3.74900000,38.69543500,-84.90613600,city,ok
67140,Maverik Country Store #5069,I-35 EXIT 133,Ellsworth,IA,320,3.09566666,1,3.09566666,3.09566666,42.31023900,-93.58187700,city,ok
67141,KUM & GO #0022,"I-80, EXIT 182 & SR-146",Grinnell,IA,320,3.19733333,1,3.19733333,3.19733333,41.73286595,-92.72720668,rooftop,ok
67143,ALL AMERICAN STORES #7,US-30,Fort Wayne,IN,370,3.55900000,1,3.55900000,3.55900000,41.08819300,-85.14279100,city,ok
67149,HOOPS TRAVEL CENTER,I-39 & SR-21,Coloma,WI,395,3.18233333,1,3.18233333,3.18233333,44.03865100,-89.53114800,city,ok
67150,Maverik Country Store #5119,"US-30, EXIT 150",Ames,IA,320,3.08233333,1,3.08233333,3.08233333,42.02632700,-93.62126400,city,ok
67151,CASEYS #2523,"SR-163, EXIT 29 & SR-14",Monroe,IA,320,3.19900000,1,3.19900000,3.19900000,41.51894500,-93.10373900,city,ok
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.69900000,3,3.69900000,3.75900000,38.97456400,-89.11069500,city,ok
67158,GOLDEN GATE AUTO TRUCK PLAZA,"I-80 , EXIT 32",Sparks,NV,966,3.53900000,1,3.53900000,3.53900000,39.57434100,-119.71515400,city,ok
67160,LOVES TRAVEL STOPS #378,"I-77, EXIT 132 ",Ripley,WV,44,3.58900000,2,3.58900000,3.62100000,38.82161600,-81.70931200,city,ok
67162,PILOT TRAVEL CENTERS #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.69900000,2,3.69900000,3.78566666,41.73147000,-92.44488600,city,ok
67163,LOVES TRAVEL STOP #358,"I-78, EXIT 23",Hamburg,PA,208,3.85733333,1,3.85733333,3.85733333,40.55622500,-75.98235700,city,ok
67164,FLYING J TRAVEL PLAZA #510,"I-15 , EXIT 188",Scipio,UT,835,3.68900000,1,3.68900000,3.68900000,39.24908000,-112.10441100,city,ok
67165,SOMERSET TRAVEL CENTER,"I-76 , EXIT 110",Somerset,PA,14,4.21900000,1,4.21900000,4.21900000,40.00503000,-79.07785500,city,ok
67166,Circle K #4705726,US-33,Carroll,OH,315,3.24566666,1,3.24566666,3.24566666,39.80258500,-82.70617800,city,ok
67167,LOVES TRAVEL STOP #372,"I-84, EXIT 374",Ontario,OR,982,3.68900000,1,3.68900000,3.68900000,44.02533600,-116.97736800,city,ok
67168,LOVES TRAVEL STOPS #455,"I-70, EXIT 145",Ellis,KS,525,3.62300000,2,3.62300000,3.68900000,38.93465400,-99.55679100,city,ok
67169,JD ORANGEBURG,US-301/US-601/SR-4,Orangeburg,SC,135,3.34233333,1,3.34233333,3.34233333,33.49359600,-80.86688000,city,ok
67170,FAST TRACK #410,"I-10, EXIT 258",Madison,FL,20,3.74900000,1,3.74900000,3.74900000,30.47148700,-83.41345300,city,ok
67174,KWIK STAR #419,"US-218, EXIT 218",Charles City,IA,433,3.53900000,1,3.53900000,3.53900000,43.06476000,-92.67445700,city,ok
67175,KWIK STAR #428,SR-9,Cresco,IA,515,3.52400000,1,3.52400000,3.52400000,43.37174600,-92.11628700,city,ok
67178,KWIK STAR #701,US-63,Denver,IA,565,3.49900000,1,3.49900000,3.49900000,42.66822000,-92.33394200,city,ok
67182,KWIK STAR #817,US-52 & SR-24,Calmar,IA,565,3.57900000,1,3.57900000,3.57900000,43.18110400,-91.86796500,city,ok
67185,KWIK TRIP #385,SR-19/SR-3,Northfield,MN,451,3.49900000,1,3.49900000,3.49900000,44.45564500,-93.17031100,city,ok
67186,KWIK TRIP #424,SR-15 & CR-26,Fairmont,MN,425,3.39900000,1,3.39900000,3.39900000,43.64478900,-94.46401500,city,ok
67192,KWIK TRIP #464,US-63,Rochester,MN,515,3.54066666,1,3.54066666,3.54066666,44.01429900,-92.47859200,city,ok
67193,KWIK TRIP #609,SR-16 & SR-43,Rushford,MN,515,3.49900000,1,3.49900000,3.49900000,43.80458700,-91.78557800,city,ok
67195,KWIK TRIP #646,US-169 & CR-53,Blue Earth,MN,425,3.32400000,1,3.32400000,3.32400000,43.64099400,-94.10033900,city,ok
67196,KWIK TRIP #753,US-14 & SR-42,Eyota,MN,515,3.61566666,1,3.61566666,3.61566666,43.98831000,-92.23212400,city,ok
67200,KWIK TRIP #319,SR-13,Spencer,WI,395,3.47566666,1,3.47566666,3.47566666,44.75361500,-90.29846500,city,ok
67202,KWIK TRIP #328,US-53 & SR-95,Blair,WI,295,3.23733333,1,3.23733333,3.23733333,44.32713100,-91.29940200,city,ok
67204,KWIK TRIP #337,SR-65,New Richmond,WI,451,3.49900000,1,3.49900000,3.49900000,45.12497700,-92.54793800,city,ok
67206,KWIK TRIP #352,US-53,Chippewa Falls,WI,295,3.40733333,1,3.40733333,3.40733333,44.93465300,-91.38916500,city,ok
67207,KWIK TRIP #354,SR-26,Watertown,WI,420,3.37233333,1,3.37233333,3.37233333,43.18940500,-88.72891000,city,ok
67208,KWIK TRIP #363,US-14 & CR-O,Richland Center,WI,420,3.38900000,1,3.38900000,3.38900000,43.31515607,-90.35049830,rooftop,ok
67209,KWIK TRIP #386,SR-64,Merrill,WI,395,3.49900000,1,3.49900000,3.49900000,45.18063500,-89.70033900,city,ok
67211,KWIK TRIP #392,SR-49/SR-23,Ripon,WI,582,3.39066666,1,3.39066666,3.39066666,43.84356000,-88.83793600,city,ok
67219,KWIK TRIP #455,US-8 & SR-27,Ladysmith,WI,295,3.27233333,1,3.27233333,3.27233333,45.46097400,-91.09757300,city,ok
67220,KWIK TRIP #456,"US-18/151, EXIT 79 & CR-PB",Verona,WI,420,3.57900000,1,3.57900000,3.57900000,42.99126500,-89.53924700,city,ok
67221,KWIK TRIP #457,"I-41/US-41, EXIT 116 & SR-44/SR-91",Oshkosh,WI,582,3.29066666,1,3.29066666,3.29066666,44.02316800,-88.56226000,city,ok
67223,KWIK TRIP #476,"US-53, EXIT 140",Rice Lake,WI,295,3.43233333,1,3.43233333,3.43233333,45.48199200,-91.74576200,city,ok
67226,KWIK TRIP #494,US-53 & SR-35,Onalaska,WI,515,3.33566666,1,3.33566666,3.33566666,43.88965800,-91.20435600,city,ok
67229,KWIK TRIP #740,SR-15,Hortonville,WI,582,3.50900000,1,3.50900000,3.50900000,44.33576600,-88.63659900,city,ok
67230,KWIK TRIP #750,US-14/US-61/SR-35,La Crosse,WI,515,3.29900000,1,3.29900000,3.29900000,43.82468500,-91.22461600,city,ok
67233,KWIK TRIP #807,US-10,Brillion,WI,582,3.36566666,1,3.36566666,3.36566666,44.17351000,-88.06782300,city,ok
67234,KWIK TRIP #847,SR-33 & SR-82/SR-80,Wonewoc,WI,395,3.49900000,1,3.49900000,3.49900000,43.65347700,-90.22424200,city,ok
67235,FLYING J TRAVEL PLAZA #507,I-35,Jarrell,TX,765,3.22066666,1,3.22066666,3.22066666,30.81026400,-97.61512200,city,ok
67237,OUTPOST TRAVEL CENTER,US-79 & CR-111,Minden,LA,745,3.13233333,1,3.13233333,3.13233333,32.61914600,-93.27275400,city,ok
67239,RELAY STATION,SR-1,Shreveport,LA,745,3.13233333,1,3.13233333,3.13233333,32.46687900,-93.79219300,city,ok
67241,RELAY STATION 3,SR-175,Frierson,LA,745,3.25900000,1,3.25900000,3.25900000,32.24694900,-93.68685900,city,ok
67242,SPEEDWAY #6940,"I-77, EXIT 85 & SR-268",Elkin,NC,65,2.85900000,1,2.85900000,2.85900000,36.26336500,-80.84710600,city,ok
67243,LOVES TRAVEL STOP #386,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.92233333,1,3.92233333,3.92233333,34.49980900,-114.31094300,city,ok
67245,SPEEDWAY #4582,US-378,Conway,SC,205,3.08900000,1,3.08900000,3.08900000,33.83453300,-79.04917300,city,ok
67246,SPEEDWAY #7941,US-17 & SR-24,Jacksonville,NC,245,3.32566666,1,3.32566666,3.32566666,34.72973000,-77.39366100,city,ok
67247,CIRCLE K #4707512,"I-93, EXIT 47",Methuen,MA,170,3.79900000,1,3.79900000,3.79900000,42.74264100,-71.17865100,city,ok
67248,SPEEDWAY #6962,"I-40, EXIT 303",Garner,NC,177,2.92066666,1,2.92066666,2.92066666,35.68947700,-78.61459900,city,ok
67255,LOVES TRAVEL STOP #393,"I-55, EXIT 13",Mccomb,MS,620,3.23900000,1,3.23900000,3.23900000,31.24447400,-90.47159300,city,ok
67262,PILOT TRAVEL CENTERS #497,"I-20, EXIT 165",Lincoln,AL,615,3.10900000,2,3.10900000,3.19900000,33.58016900,-86.12787600,city,ok
67264,CIRCLE K #4707016,US-1,Princeton,ME,170,3.88233333,1,3.88233333,3.88233333,,,,failed
67265,CIRCLE K #4707048,US-2,Lincoln,ME,170,3.73233333,1,3.73233333,3.73233333,45.36267700,-68.50173000,city,ok
67269,ONVO TRAVEL PLAZA - GOULDSBORO,"I-380, EXIT 13 & SR-507",Gouldsboro,PA,200,3.58566666,1,3.58566666,3.58566666,41.24379370,-75.46659690,rooftop,ok
67271,KWIK TRIP #330,US-169 & SR-25,Belle Plaine,MN,451,3.37900000,1,3.37900000,3.37900000,47.49417961,-92.72782453,rooftop,ok
67272,PILOT TRAVEL CENTER #922- TOWN PUMP,US-2 & SR-40,Columbia Falls,MT,820,3.64900000,1,3.64900000,3.64900000,48.37147600,-114.19183400,city,ok
67273,LOVES TRAVEL STOP #396,I-26 EXIT 76,Newberry,SC,30,3.41566666,1,3.41566666,3.41566666,34.27988000,-81.60033300,city,ok
67274,KWIK STAR #790,"US-20, EXIT 275 & SR-13",Manchester,IA,335,3.56233333,1,3.56233333,3.56233333,42.39090129,-91.48080358,rooftop,ok
67275,KWIK TRIP #481,US-61,Red Wing,MN,451,3.32400000,1,3.32400000,3.32400000,44.58126500,-92.60501100,city,ok
67279,LOVES TRAVEL STOP #391,"I-74, EXIT 123",Saint Paul,IN,375,3.98900000,1,3.98900000,3.98900000,39.42815200,-85.62871300,city,ok
67281,PARKERS SURRENCY #208,US-341/SR-27 & SR-121,Surrency,GA,195,3.58566666,1,3.58566666,3.58566666,31.72191600,-82.19782300,city,ok
67282,RUTTERS #65,"I-81, EXIT 14 & US-11",Chambersburg,PA,70,4.39900000,1,4.39900000,4.39900000,39.93143300,-77.65564200,city,ok
67283,PILOT #4597,"I-40, EXIT 258/SR-53",Gordonsville,TN,460,3.24566666,1,3.24566666,3.24566666,36.18612900,-85.93149000,city,ok
67284,LOVES TRAVEL STOP #390,"I-80, EXIT 179",North Platte,NE,475,3.45566666,1,3.45566666,3.45566666,41.12496000,-100.75035900,city,ok
67285,CASEY'S #4504,"I-35, EXIT 159 & CR-C47",Dows,IA,433,3.29900000,1,3.29900000,3.29900000,42.67267018,-93.48274083,rooftop,ok
67292,LOVES TRAVEL STOP #304,"I-59, EXIT 174",Steele,AL,615,3.98900000,1,3.98900000,3.98900000,33.94137800,-86.19210700,city,ok
67293,KWIK TRIP #367,SR-33/CR-A,Fox Lake,WI,582,3.24566666,1,3.24566666,3.24566666,43.56156800,-88.91475200,city,ok
67294,MAPLEFIELDS,"I-87, EXIT 42/SR-11",Champlain,NY,300,3.79900000,1,3.79900000,3.79900000,44.98828100,-73.43242900,city,ok
67296,LOVES TRAVEL STOP #340,"I-15, EXIT 64 & US-93",Las Vegas,NV,910,3.68900000,1,3.68900000,3.68900000,36.23349900,-115.26403700,city,ok
67297,BAR-B,I-20 EXIT 370 & FM-919,Gordon,TX,637,2.93233333,1,2.93233333,2.93233333,32.54554600,-98.36718300,city,ok
67298,SPEEDWAY #5360,US-42,London,OH,315,3.09900000,1,3.09900000,3.09900000,39.89284500,-83.43887500,city,ok
67302,KUM & GO #0187,"I-90, EXIT 87",Sherburn,MN,440,3.18733333,1,3.18733333,3.18733333,43.65490000,-94.72748900,city,ok
67303,KUM & GO #0615,"I-29, EXIT 15",Elk Point,SD,527,3.07233333,1,3.07233333,3.07233333,42.68122400,-96.68048000,city,ok
67304,JACKRABBIT JUNCTION,"SR-60, EXIT 51 & CR-A22",Sibley,IA,521,3.26566666,1,3.26566666,3.26566666,43.40147600,-95.74303100,city,ok
67305,RELAY STATION,"I-20, EXIT 3",Bethany,LA,745,3.12233333,1,3.12233333,3.12233333,,,,failed
67306,150 QUICK STOP,US-150/SR-605,Bardstown,KY,415,3.17233333,1,3.17233333,3.17233333,37.81766500,-85.45534500,city,ok
67307,CMS FUELING CENTER,I-69 EXIT 153 AT MILE 153,Lapeer,MI,342,3.89900000,1,3.89900000,3.89900000,43.04512700,-83.32674600,city,ok
67308,FUEL STAR,SR-48,New Orleans,LA,619,3.27900000,1,3.27900000,3.27900000,30.05342000,-89.93450200,city,ok
67311,HOLIDAY STATIONSTORE #2746409,US-53 & CR-13,Duluth,MN,334,3.49900000,1,3.49900000,3.49900000,46.85289367,-92.28040326,rooftop,ok
67312,RHODES 101 STOP #790,"I-55, EXIT 91",Scott City,MO,275,3.42400000,1,3.42400000,3.42400000,37.22453000,-89.53764700,city,ok
67313,Majors 660 Diboll Truck Plaza,US-59,Diboll,TX,610,2.83233333,1,2.83233333,2.83233333,31.18831500,-94.78288500,city,ok
67316,LOVES TRAVEL STOP #302,US-287 & US-412,Boise City,OK,585,3.40233333,1,3.40233333,3.40233333,36.73133600,-102.50952200,city,ok
67321,LOVES TRAVEL STOP #388,"I-55, EXIT 246 & SR-35",Batesville,MS,655,3.46066666,1,3.46066666,3.46066666,34.33367106,-89.93541685,rooftop,ok
67322,LOVES TRAVEL STOP #398,"US-78, EXIT 81 & SR-178",Tupelo,MS,435,3.88233333,1,3.88233333,3.88233333,34.27060400,-88.73245500,city,ok
67323,PUMP & PANTRY #13,US-281/SR-92,Saint Paul,NE,330,3.30733333,1,3.30733333,3.30733333,41.21366900,-98.45944600,city,ok
67325,LOVES TRAVEL STOP #225,"I-65, EXIT 93 & US-84",Evergreen,AL,720,3.33900000,1,3.33900000,3.33900000,31.43321600,-86.97608100,city,ok
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer,AB,80,4.73035790,6,4.51093964,4.74116815,,,,out_of_scope
67328,FLYING J #792,TCH 1 & HWY-542,Brooks,AB,50,4.73244636,6,4.73035790,4.74186729,,,,out_of_scope
67329,LOVES TRAVEL STOP #387,"I-85, EXIT 4",Fair Play,SC,16,3.21233333,1,3.21233333,3.21233333,34.50809000,-82.98683800,city,ok
67331,LOVES TRAVEL STOP #227,"I-20 /I-59, EXIT 100 & SR-216",Mc Calla,AL,615,3.15900000,1,3.15900000,3.15900000,,,,failed
67333,PILOT #880,"I-84, EXIT 1",Montague,NJ,105,3.99900000,1,3.99900000,3.99900000,,,,failed
67334,KWIK TRIP #338,US-51,Plover,WI,395,3.29900000,1,3.29900000,3.29900000,44.46202000,-89.53797100,city,ok
67335,TOP STOP MARKET,"I-24, EXIT 111",Manchester,TN,285,3.01566666,1,3.01566666,3.01566666,35.46412500,-86.07289500,city,ok
67336,LOVES TRAVEL STOPS #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.08900000,2,3.08900000,3.16900000,28.46685300,-98.17794700,city,ok
67337,KWIK TRIP #422,"I-94, EXIT 322",Oak Creek,WI,444,3.74400000,1,3.74400000,3.74400000,42.87869300,-87.89867600,city,ok
67338,HUTCH'S #114,US-81,Enid,OK,337,2.99900000,1,2.99900000,2.99900000,36.40670200,-97.86986100,city,ok
67340,MCCLURE,I-74 EXIT  34,Crawfordsville,IN,375,3.61566666,1,3.61566666,3.61566666,40.04109200,-86.89768200,city,ok
67341,CASEYS #3898,"US-151, EXIT 49 & CR-E34",Anamosa,IA,380,3.35900000,1,3.35900000,3.35900000,42.10882500,-91.27520500,city,ok
67342,One9 #1414,"I-81, EXIT 128",Elliston,VA,185,3.24233333,1,3.24233333,3.24233333,37.22300900,-80.21572300,city,ok
67343,EAGLE EXPRESS,US-41,Peshtigo,WI,360,3.39900000,1,3.39900000,3.39900000,45.05939200,-87.74948300,city,ok
67344,DODGE CITY SHELL,"I-65, EXIT 299",Hanceville,AL,615,3.95233333,1,3.95233333,3.95233333,34.06401000,-86.76443600,city,ok
67345,STEELE SERVICE STATION,"I-59, EXIT 174",Steele,AL,587,3.88900000,1,3.88900000,3.88900000,33.94137800,-86.19210700,city,ok
67348,LOVES TRAVEL STOP #389,I-90 EXIT 241,Conneaut,OH,305,3.84900000,1,3.84900000,3.84900000,41.92729900,-80.56838200,city,ok
67350,DE PERE SUPER STORE,US-41,De Pere,WI,360,3.25566666,1,3.25566666,3.25566666,44.43099000,-88.07993600,city,ok
67356,PRIDE CONVENIENCE STORE,"I-91, EXIT 8 & US-20",Springfield,MA,100,3.55900000,1,3.55900000,3.55900000,42.11545400,-72.53997800,city,ok
67357,LOVES TRAVEL STOP #353,"I-29, EXIT 62",Fargo,ND,341,3.52566666,1,3.52566666,3.52566666,46.86470000,-96.82908000,city,ok
67358,KWIK TRIP #453,SR-35/SR-65,River Falls,WI,451,3.44733333,1,3.44733333,3.44733333,44.86784834,-92.60638418,rooftop,ok
67359,SAGE HILL TRAVEL CENTER,"I-15, EXIT 89 & US-91",Blackfoot,ID,825,3.56900000,1,3.56900000,3.56900000,43.20988605,-112.32011337,rooftop,ok
67360,BP,"I-95/SR-405, EXIT 49 & SR-251",Darien,GA,195,3.53900000,1,3.53900000,3.53900000,31.34348900,-81.42410300,city,ok
67361,SUMNER TRUCK STOP,SR-167,Sumner,WA,977,4.29900000,1,4.29900000,4.29900000,47.22721500,-122.23626400,city,ok
67362,TA Glenrio,"I-40, Exit 369 & SR-392",San Jon,NM,585,3.89900000,1,3.89900000,3.89900000,35.11129900,-103.33629900,city,ok
67364,KWIK TRIP #373,"I-94, EXIT 295",Waukesha,WI,444,3.45733333,1,3.45733333,3.45733333,42.96042200,-88.24931400,city,ok
67365,KWIK TRIP #491,US-151,Manitowoc,WI,582,3.38233333,1,3.38233333,3.38233333,44.09798100,-87.67894500,city,ok
67366,KWIK TRIP #499,"I-43, EXIT 57",New Berlin,WI,444,3.49066666,1,3.49066666,3.49066666,42.97200000,-88.12916800,city,ok
67367,KWIK TRIP #757,US-14/US-61/SR-27,Viroqua,WI,515,3.35900000,1,3.35900000,3.35900000,43.56062200,-90.88615500,city,ok
67368,KWIK TRIP #653,"I-39, EXIT 87 & US-51/SR-16",Portage,WI,420,3.27400000,1,3.27400000,3.27400000,43.54895100,-89.46586600,city,ok
67369,KENOSHA TRAVEL PLAZA,"I-94, EXIT 340/US-41 & SR-142",Kenosha,WI,444,3.71900000,1,3.71900000,3.71900000,42.58752600,-87.87999600,city,ok
67370,CIRCLE M #43,US-441/US-23/SR-15,Rabun Gap,GA,30,3.54900000,1,3.54900000,3.54900000,,,,failed
67371,PARAMOUNT TRAVEL PLAZA,"I-30, EXIT 46 & SR-19",Prescott,AR,635,3.37900000,1,3.37900000,3.37900000,33.80432000,-93.39120700,city,ok
67380,MILLERS TRAVEL CENTER,"I-80, EXIT 1",Wendover,UT,835,3.59900000,1,3.59900000,3.59900000,40.72402500,-114.02509700,city,ok
67381,ENMARKET #875,US-78 & US-21,Branchville,SC,195,3.26566666,1,3.26566666,3.26566666,33.25171200,-80.81607800,city,ok
67382,CORNER PANTRY TRAVEL PLAZA,SR-79 & SR-40,Hermosa,SD,506,3.29900000,1,3.29900000,3.29900000,43.84043400,-103.18970700,city,ok
67383,FRIENDSHIP FOOD MART #96,SR-101/SR- 2,Sandusky,OH,550,3.52900000,1,3.52900000,3.52900000,41.45588500,-82.71443600,city,ok
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73244636,6,4.73035790,4.74186729,,,,out_of_scope
